,associated_work,MCorMD,engine,molecule,replicate,temperature,density,density-std,forcefield
0,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,8,372.0,0.5412667611668879,0.012207981516062444,trappe-ua
1,MoSDeF,MD,hoomd,ethanolAA,1,320.0,0.7720074389915003,0.007787305517172146,oplsaa
2,MoSDeF,MD,lammps-VU,methaneUA,15,140.0,0.3759269630691535,0.0045651983721113,trappe-ua
3,MoSDeF,MC,mcccs,ethanolAA,12,320.0,0.7673189674921297,0.007434811882097566,oplsaa
4,MoSDeF,MC,gomc,methaneUA,15,140.0,0.37579459900516665,0.003871742050158768,trappe-ua
5,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,4,372.0,0.5418892063448911,0.011892016447381698,trappe-ua
6,MoSDeF,MD,gromacs,ethanolAA,2,300.0,0.7957346250964652,0.009745231436100723,oplsaa
7,MoSDeF,MC,gomc,ethanolAA,5,300.0,0.7902697635266668,0.006953139615166792,oplsaa
8,MoSDeF,MC,cassandra,waterSPCE,5,320.0,0.9860349441641667,0.007584148288952039,spce
9,MoSDeF,MD,hoomd,waterSPCE,7,300.0,0.9978728981408326,0.00761364760868145,spce
10,MoSDeF,MC,gomc,waterSPCE,4,300.0,0.998953649413,0.006442499081110856,spce
11,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,9,372.0,0.5437044803621,0.01165953129589078,trappe-ua
12,MoSDeF,MC,gomc,benzeneUA,2,450.0,0.6988341939857501,0.012383269107584697,benzene-ua
13,MoSDeF,MC,cassandra,waterSPCE,7,300.0,1.0008742309408332,0.007026912526833037,spce
14,MoSDeF,MD,gromacs,ethanolAA,7,280.0,0.8168685687288116,0.009189277677585516,oplsaa
15,MoSDeF,MD,gromacs,ethanolAA,8,300.0,0.7954351399617537,0.010140761171188874,oplsaa
16,MoSDeF,MC,cassandra,waterSPCE,4,300.0,0.9973413681858333,0.007002604496981394,spce
17,MoSDeF,MC,mcccs,waterSPCE,8,300.0,0.997089065024006,0.007436352541689527,spce
18,MoSDeF,MD,hoomd,ethanolAA,5,280.0,0.8146025996693211,0.006726863409635344,oplsaa
19,MoSDeF,MC,gomc,waterSPCE,5,320.0,0.9867807803854166,0.006635797558091795,spce
20,MoSDeF,MC,mcccs,waterSPCE,4,300.0,1.0002543966035427,0.007645223435267545,spce
21,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,5,372.0,0.5416167326677871,0.011890481766921923,trappe-ua
22,MoSDeF,MC,cassandra,waterSPCE,15,320.0,0.9875941432074999,0.007050082482682396,spce
23,MoSDeF,MD,gromacs,benzeneUA,14,450.0,0.6980560330682887,0.021242711710737792,benzene-ua
24,MoSDeF,MC,mcccs,waterSPCE,10,320.0,0.9878857497852018,0.0074285970607334065,spce
25,MoSDeF,MC,mcccs,waterSPCE,9,320.0,0.9864788871765646,0.007831113907871985,spce
26,MoSDeF,MD,hoomd,waterSPCE,14,280.0,1.0066075900885885,0.007273641205333325,spce
27,MoSDeF,MD,hoomd,waterSPCE,15,280.0,1.0066005867432615,0.0073352370896752495,spce
28,MoSDeF,MD,lammps-VU,ethanolAA,12,300.0,0.7955342331607742,0.007213345360981543,oplsaa
29,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,15,372.0,0.5417956681866667,0.011552371620819941,trappe-ua
30,MoSDeF,MC,cassandra,benzeneUA,11,450.0,0.6990717188149999,0.013750876384214706,benzene-ua
31,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,4,372.0,0.5346842989922523,0.022244578496881065,trappe-ua
32,MoSDeF,MC,mcccs,benzeneUA,1,450.0,0.698119891105557,0.014117915123281428,benzene-ua
33,MoSDeF,MC,cassandra,methaneUA,12,140.0,0.37609236408583335,0.004465345800305899,trappe-ua
34,MoSDeF,MC,mcccs,benzeneUA,15,450.0,0.6997393581157746,0.013581816392036745,benzene-ua
35,MoSDeF,MC,gomc,waterSPCE,0,280.0,1.0085648553524167,0.006382679541475166,spce
36,MoSDeF,MC,cassandra,ethanolAA,1,320.0,0.7687651442891665,0.008494551347367058,oplsaa
37,MoSDeF,MD,lammps-VU,benzeneUA,10,450.0,0.6978144761714913,0.014634721933328649,benzene-ua
38,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,3,372.0,0.5427838197095058,0.012203235218103308,trappe-ua
39,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,7,372.0,0.5417106726634254,0.011889526902877789,trappe-ua
40,MoSDeF,MC,gomc,ethanolAA,1,320.0,0.7687967558309168,0.00754859790542189,oplsaa
41,MoSDeF,MC,gomc,methaneUA,1,140.0,0.37575686219591664,0.003907937462065398,trappe-ua
42,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,13,372.0,0.5415960684114659,0.011917672399489326,trappe-ua
43,MoSDeF,MC,mcccs,ethanolAA,4,320.0,0.7677365421828073,0.008202504131838565,oplsaa
44,MoSDeF,MD,gromacs,methaneUA,7,140.0,0.37603482502962293,0.0043873847230425506,trappe-ua
45,MoSDeF,MD,gromacs,waterSPCE,3,320.0,0.986443324189166,0.008008035026297282,spce
46,MoSDeF,MD,lammps-VU,ethanolAA,7,280.0,0.8157253488381442,0.006685317358559864,oplsaa
47,MoSDeF,MD,lammps-VU,waterSPCE,8,300.0,0.9982354975609357,0.007633766729592482,spce
48,MoSDeF,MC,mcccs,waterSPCE,15,280.0,1.0063895944166315,0.0068376697393401015,spce
49,MoSDeF,MD,hoomd,ethanolAA,8,300.0,0.7935472195034879,0.007205141150939694,oplsaa
50,MoSDeF,MC,cassandra,ethanolAA,0,300.0,0.7897599347408333,0.0070181887157944375,oplsaa
51,MoSDeF,MD,lammps-VU,waterSPCE,1,320.0,0.9862897773740973,0.007735874032295573,spce
52,MoSDeF,MD,gromacs,ethanolAA,14,320.0,0.773536512948875,0.010118899501114647,oplsaa
53,MoSDeF,MC,cassandra,ethanolAA,8,300.0,0.7923249660258335,0.007120878291327886,oplsaa
54,MoSDeF,MC,mcccs,methaneUA,9,140.0,0.37557556553782734,0.004456372600154916,trappe-ua
55,MoSDeF,MD,lammps-VU,methaneUA,3,140.0,0.37604801331034465,0.00441577391888031,trappe-ua
56,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,1,372.0,0.5412649296850833,0.011499652233530945,trappe-ua
57,MoSDeF,MC,cassandra,methaneUA,10,140.0,0.37572125589,0.004519186298337708,trappe-ua
58,MoSDeF,MC,gomc,waterSPCE,1,320.0,0.9862810328648334,0.006917999789602906,spce
59,MoSDeF,MC,mcccs,waterSPCE,11,320.0,0.9868718661400635,0.007920989640851354,spce
60,MoSDeF,MC,mcccs,waterSPCE,9,280.0,1.0081298427842813,0.006359357984525192,spce
61,MoSDeF,MD,hoomd,waterSPCE,1,320.0,0.9861877365334852,0.007820483592276344,spce
62,MoSDeF,MC,cassandra,waterSPCE,15,280.0,1.0076145279758333,0.006587893375431962,spce
63,MoSDeF,MC,mcccs,benzeneUA,11,450.0,0.6987005295313742,0.013328749244889741,benzene-ua
64,MoSDeF,MD,gromacs,waterSPCE,8,280.0,1.0068886286097274,0.007470671442180965,spce
65,MoSDeF,MD,gromacs,waterSPCE,8,320.0,0.9864795046727958,0.007822632432743039,spce
66,MoSDeF,MD,gromacs,waterSPCE,5,300.0,0.9978417113452309,0.0074964598834744685,spce
67,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,0,372.0,0.5401766285816667,0.011429826812204004,trappe-ua
68,MoSDeF,MD,hoomd,ethanolAA,0,280.0,0.8145190612951221,0.006679185818871566,oplsaa
69,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,9,372.0,0.5404406273922501,0.010846131607897144,trappe-ua
70,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,4,372.0,0.5420017612932492,0.011747867566257434,trappe-ua
71,MoSDeF,MC,mcccs,benzeneUA,0,450.0,0.6978507282470311,0.014448167403902586,benzene-ua
72,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,11,372.0,0.5169980087587119,0.013387224735266198,trappe-ua
73,MoSDeF,MC,mcccs,waterSPCE,3,280.0,1.007573742046363,0.007885064262583704,spce
74,MoSDeF,MC,mcccs,methaneUA,4,140.0,0.3761201631097119,0.004473924387835529,trappe-ua
75,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,8,372.0,0.5417718781927208,0.01263810810005751,trappe-ua
76,MoSDeF,MC,gomc,methaneUA,11,140.0,0.37579610025116666,0.0038766142027368716,trappe-ua
77,MoSDeF,MD,hoomd,benzeneUA,12,450.0,0.6991417233646553,0.0136130935032772,benzene-ua
78,MoSDeF,MC,cassandra,benzeneUA,5,450.0,0.6972178358358333,0.014128076755229323,benzene-ua
79,MoSDeF,MD,lammps-VU,ethanolAA,5,320.0,0.7741523665320804,0.007699380769012063,oplsaa
80,MoSDeF,MC,cassandra,waterSPCE,10,320.0,0.9869035540508333,0.0083094748627626,spce
81,MoSDeF,MD,lammps-VU,ethanolAA,12,320.0,0.7739920428707959,0.00768335680799707,oplsaa
82,MoSDeF,MC,cassandra,waterSPCE,11,320.0,0.9852332833199999,0.006907201893428938,spce
83,MoSDeF,MD,lammps-VU,ethanolAA,7,320.0,0.7738388578618803,0.007517755534964653,oplsaa
84,MoSDeF,MD,hoomd,waterSPCE,10,300.0,0.9977207232558906,0.007538811994765813,spce
85,MoSDeF,MD,gromacs,ethanolAA,9,280.0,0.8161841645098715,0.008762159605031766,oplsaa
86,MoSDeF,MC,mcccs,waterSPCE,15,300.0,0.9996303021319963,0.007012435649202341,spce
87,MoSDeF,MC,cassandra,waterSPCE,2,300.0,0.9971180573983334,0.007571524134150873,spce
88,MoSDeF,MD,gromacs,waterSPCE,13,280.0,1.0066100674274325,0.007385820750550644,spce
89,MoSDeF,MC,gomc,ethanolAA,6,300.0,0.7937824000433333,0.006944415889039571,oplsaa
90,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,10,372.0,0.517654851152909,0.013234773827007948,trappe-ua
91,MoSDeF,MC,cassandra,methaneUA,4,140.0,0.3759395656325,0.004501848396972579,trappe-ua
92,MoSDeF,MC,mcccs,ethanolAA,15,320.0,0.769725478460266,0.008497279209661954,oplsaa
93,MoSDeF,MC,gomc,waterSPCE,6,320.0,0.9851102497416667,0.0077402975833685455,spce
94,MoSDeF,MD,hoomd,benzeneUA,2,450.0,0.6990175639657696,0.013788183729291272,benzene-ua
95,MoSDeF,MD,hoomd,waterSPCE,0,320.0,0.9861340706259332,0.00788711992761228,spce
96,MoSDeF,MC,gomc,waterSPCE,14,280.0,1.0063342374194166,0.006508554353914573,spce
97,MoSDeF,MC,cassandra,ethanolAA,5,300.0,0.7903367767541668,0.007528735606963092,oplsaa
98,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,6,372.0,0.5412709809650281,0.011620910975837473,trappe-ua
99,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,15,372.0,0.5416243321966292,0.011972540333268025,trappe-ua
100,MoSDeF,MD,hoomd,benzeneUA,5,450.0,0.6993207296564998,0.01366282595512844,benzene-ua
101,MoSDeF,MC,mcccs,ethanolAA,2,280.0,0.8139981301177389,0.006684034604299179,oplsaa
102,MoSDeF,MC,cassandra,ethanolAA,15,320.0,0.7681606114425,0.008142241167627377,oplsaa
103,MoSDeF,MD,lammps-VU,ethanolAA,9,300.0,0.795403797800489,0.007120377562111832,oplsaa
104,MoSDeF,MC,mcccs,ethanolAA,10,280.0,0.8140410942914426,0.006416376353510954,oplsaa
105,MoSDeF,MD,gromacs,waterSPCE,4,280.0,1.0066798094726759,0.007173575838648058,spce
106,MoSDeF,MD,hoomd,ethanolAA,9,280.0,0.8146337576298593,0.006639808683864386,oplsaa
107,MoSDeF,MC,mcccs,waterSPCE,7,300.0,0.9975285604698355,0.007328872787316817,spce
108,MoSDeF,MD,lammps-VU,waterSPCE,4,320.0,0.9864580157861701,0.007890694243203426,spce
109,MoSDeF,MD,lammps-VU,ethanolAA,9,320.0,0.7735613546058333,0.007716406008667878,oplsaa
110,MoSDeF,MD,lammps-VU,waterSPCE,2,320.0,0.986240494539121,0.00789791353088058,spce
111,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,2,372.0,0.5337383422912586,0.023367617482357505,trappe-ua
112,MoSDeF,MC,mcccs,waterSPCE,5,280.0,1.004741185140339,0.007288745129825676,spce
113,MoSDeF,MD,lammps-VU,waterSPCE,3,320.0,0.9860480036238796,0.00798957399787996,spce
114,MoSDeF,MC,mcccs,ethanolAA,6,320.0,0.769368497146214,0.007686124821895407,oplsaa
115,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,2,372.0,0.5417237644451091,0.012766549732634573,trappe-ua
116,MoSDeF,MD,gromacs,benzeneUA,2,450.0,0.7055858392042295,0.019273024840480452,benzene-ua
117,MoSDeF,MC,mcccs,methaneUA,7,140.0,0.3758223487533516,0.004322838137520546,trappe-ua
118,MoSDeF,MD,gromacs,waterSPCE,0,320.0,0.9864061324575906,0.008005289729845736,spce
119,MoSDeF,MC,cassandra,ethanolAA,2,280.0,0.8148682419075,0.007004425757475908,oplsaa
120,MoSDeF,MC,mcccs,waterSPCE,6,320.0,0.9859289137854457,0.00726531866941279,spce
121,MoSDeF,MC,cassandra,methaneUA,0,140.0,0.3756420617758333,0.004490899501958551,trappe-ua
122,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,10,372.0,0.5356219828544057,0.018838301318058016,trappe-ua
123,MoSDeF,MD,lammps-VU,waterSPCE,13,300.0,0.9982684963620363,0.007584161983737233,spce
124,MoSDeF,MD,gromacs,waterSPCE,11,280.0,1.0070442998680538,0.007387494312242676,spce
125,MoSDeF,MD,gromacs,methaneUA,11,140.0,0.3759857150884276,0.004003389513706414,trappe-ua
126,MoSDeF,MD,hoomd,methaneUA,7,140.0,0.3759266680620357,0.004464546317971058,trappe-ua
127,MoSDeF,MD,gromacs,ethanolAA,0,320.0,0.7729042104420912,0.011322472551544185,oplsaa
128,MoSDeF,MD,hoomd,ethanolAA,5,300.0,0.7936939277942147,0.0072591234932847335,oplsaa
129,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,3,372.0,0.5343427635151681,0.02146503633587818,trappe-ua
130,MoSDeF,MD,gromacs,ethanolAA,13,300.0,0.7951329141032145,0.009808356845073574,oplsaa
131,MoSDeF,MC,cassandra,waterSPCE,13,300.0,0.9982713174383334,0.006530466638132573,spce
132,MoSDeF,MC,gomc,methaneUA,12,140.0,0.3756805917304167,0.003974589414295766,trappe-ua
133,MoSDeF,MD,hoomd,ethanolAA,13,280.0,0.814284397677262,0.006712522730649838,oplsaa
134,MoSDeF,MC,mcccs,waterSPCE,1,300.0,0.9965943754572404,0.006997346282707475,spce
135,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,3,372.0,0.5418572967016666,0.01180882866251093,trappe-ua
136,MoSDeF,MD,gromacs,waterSPCE,7,280.0,1.0068344381538732,0.007444884069622843,spce
137,MoSDeF,MC,cassandra,waterSPCE,3,320.0,0.9863630509766668,0.006930322434781415,spce
138,MoSDeF,MD,lammps-VU,ethanolAA,3,300.0,0.795369439434037,0.007180053697557196,oplsaa
139,MoSDeF,MC,cassandra,waterSPCE,0,300.0,0.9970690314283334,0.00725608820826341,spce
140,MoSDeF,MD,lammps-VU,ethanolAA,2,280.0,0.8157438902143177,0.006648024078710279,oplsaa
141,MoSDeF,MC,cassandra,waterSPCE,2,320.0,0.9878375358791667,0.008177549828040798,spce
142,MoSDeF,MC,gomc,methaneUA,13,140.0,0.375841432519,0.0038504390655713736,trappe-ua
143,MoSDeF,MC,mcccs,waterSPCE,13,300.0,0.9968997911856113,0.006810213388120906,spce
144,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,8,372.0,0.5319243615266205,0.023781411923168086,trappe-ua
145,MoSDeF,MD,gromacs,waterSPCE,1,320.0,0.9864126375896696,0.008398412758997787,spce
146,MoSDeF,MC,mcccs,waterSPCE,9,300.0,0.9982308915121189,0.0084601014427153,spce
147,MoSDeF,MC,mcccs,benzeneUA,3,450.0,0.6990807010392235,0.013545605214452494,benzene-ua
148,MoSDeF,MC,cassandra,waterSPCE,9,280.0,1.0072453630816665,0.005737288147605053,spce
149,MoSDeF,MD,hoomd,waterSPCE,1,300.0,0.9978578565910717,0.007603957369886235,spce
150,MoSDeF,MD,hoomd,benzeneUA,14,450.0,0.6990068007642687,0.01361574209861776,benzene-ua
151,MoSDeF,MC,mcccs,ethanolAA,2,320.0,0.7691568254644462,0.00790248062236009,oplsaa
152,MoSDeF,MC,cassandra,ethanolAA,4,320.0,0.767752693425,0.007868580326020155,oplsaa
153,MoSDeF,MC,mcccs,ethanolAA,8,300.0,0.7910310010628241,0.007481768041319453,oplsaa
154,MoSDeF,MD,lammps-VU,ethanolAA,0,280.0,0.8164931647756168,0.00653206251095706,oplsaa
155,MoSDeF,MC,mcccs,ethanolAA,3,320.0,0.7682053395696318,0.007972693545808587,oplsaa
156,MoSDeF,MD,gromacs,waterSPCE,15,280.0,1.0066823398992077,0.007298714926087646,spce
157,MoSDeF,MD,hoomd,methaneUA,4,140.0,0.37600911742025733,0.004478259224340694,trappe-ua
158,MoSDeF,MD,hoomd,ethanolAA,12,320.0,0.7722290413365502,0.007846945370600517,oplsaa
159,MoSDeF,MD,lammps-VU,ethanolAA,14,300.0,0.7955285060340349,0.007205338924613703,oplsaa
160,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,12,372.0,0.5418014288159931,0.011824759188429651,trappe-ua
161,MoSDeF,MC,cassandra,benzeneUA,14,450.0,0.6999879425450001,0.013646716139792335,benzene-ua
162,MoSDeF,MD,hoomd,methaneUA,1,140.0,0.3759343666404782,0.004479905348120858,trappe-ua
163,MoSDeF,MC,gomc,waterSPCE,10,280.0,1.00866087245825,0.006396357909430115,spce
164,MoSDeF,MD,gromacs,waterSPCE,3,300.0,0.9978992725136614,0.00782562830996619,spce
165,MoSDeF,MC,mcccs,benzeneUA,14,450.0,0.6966730879045792,0.01339554464043353,benzene-ua
166,MoSDeF,MD,gromacs,methaneUA,1,140.0,0.3760045368184664,0.00472267303601227,trappe-ua
167,MoSDeF,MC,mcccs,waterSPCE,0,280.0,1.0079352924596734,0.007161407227324516,spce
168,MoSDeF,MD,hoomd,benzeneUA,6,450.0,0.699142318435417,0.013813531306899917,benzene-ua
169,MoSDeF,MD,hoomd,methaneUA,8,140.0,0.37602643828107357,0.004467734259690913,trappe-ua
170,MoSDeF,MC,mcccs,waterSPCE,10,300.0,1.0004473141429457,0.007731158886967992,spce
171,MoSDeF,MD,gromacs,ethanolAA,12,320.0,0.7735248966930246,0.01083045953820001,oplsaa
172,MoSDeF,MD,lammps-VU,ethanolAA,5,300.0,0.7956228520558152,0.007187894972352422,oplsaa
173,MoSDeF,MD,lammps-VU,ethanolAA,11,300.0,0.7952824501829098,0.0072037387900141265,oplsaa
174,MoSDeF,MD,lammps-VU,ethanolAA,11,320.0,0.773306266400275,0.007839714751757359,oplsaa
175,MoSDeF,MD,gromacs,waterSPCE,6,320.0,0.9862103542914464,0.007936049950145073,spce
176,MoSDeF,MD,gromacs,waterSPCE,12,280.0,1.0066519476012024,0.0076475350947612245,spce
177,MoSDeF,MD,gromacs,ethanolAA,5,300.0,0.7954860410120124,0.009612756937938947,oplsaa
178,MoSDeF,MD,hoomd,waterSPCE,12,300.0,0.9977795754761426,0.007578822627621844,spce
179,MoSDeF,MC,mcccs,methaneUA,3,140.0,0.37553158162518174,0.004493270922488585,trappe-ua
180,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,13,372.0,0.5422640265037812,0.010907588384834,trappe-ua
181,MoSDeF,MD,gromacs,ethanolAA,6,320.0,0.773551284664942,0.010862328595990692,oplsaa
182,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,1,372.0,0.540638173800088,0.012222063236672222,trappe-ua
183,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,13,372.0,0.5410372612055,0.011055761448519653,trappe-ua
184,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,0,372.0,0.5165197953972608,0.013363509056423532,trappe-ua
185,MoSDeF,MC,cassandra,waterSPCE,3,300.0,0.9992533916883334,0.0071227021381791026,spce
186,MoSDeF,MD,lammps-VU,ethanolAA,6,280.0,0.8158950739038788,0.006570291251647751,oplsaa
187,MoSDeF,MD,gromacs,waterSPCE,11,320.0,0.9862207452918595,0.00821705527660155,spce
188,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,11,372.0,0.5427582696025,0.012162715618493069,trappe-ua
189,MoSDeF,MC,mcccs,waterSPCE,1,320.0,0.9869929814621552,0.00814754209692079,spce
190,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,6,372.0,0.5445668676174923,0.011627651977857263,trappe-ua
191,MoSDeF,MC,mcccs,methaneUA,13,140.0,0.37592282989424114,0.004421915037827522,trappe-ua
192,MoSDeF,MD,hoomd,waterSPCE,7,320.0,0.986162026202276,0.007946473264981184,spce
193,MoSDeF,MC,mcccs,waterSPCE,6,300.0,0.9953185910193876,0.007826407915148421,spce
194,MoSDeF,MD,hoomd,ethanolAA,7,280.0,0.8143589555365492,0.006759821165528579,oplsaa
195,MoSDeF,MC,cassandra,waterSPCE,8,280.0,1.0059567211575,0.006576641809657665,spce
196,MoSDeF,MC,mcccs,benzeneUA,8,450.0,0.6972902939439799,0.013888524213779615,benzene-ua
197,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,12,372.0,0.5408466937568542,0.011720549611816867,trappe-ua
198,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,0,372.0,0.5420251549049224,0.011896984984492057,trappe-ua
199,MoSDeF,MD,lammps-VU,ethanolAA,0,300.0,0.7955429874768352,0.0071366725204259854,oplsaa
200,MoSDeF,MC,cassandra,waterSPCE,10,280.0,1.0080349584600001,0.00646958014956026,spce
201,MoSDeF,MC,cassandra,ethanolAA,3,320.0,0.7674184783725001,0.008030435991462886,oplsaa
202,MoSDeF,MD,gromacs,waterSPCE,2,280.0,1.0068250879121052,0.007295690297861818,spce
203,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,15,372.0,0.5352925841711541,0.02249138078348705,trappe-ua
204,MoSDeF,MD,gromacs,waterSPCE,2,320.0,0.9862796448888934,0.007834270688830634,spce
205,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,0,372.0,0.5399878586216666,0.011981435954573497,trappe-ua
206,MoSDeF,MD,gromacs,methaneUA,0,140.0,0.37594678972530693,0.004573640452749442,trappe-ua
207,MoSDeF,MC,mcccs,waterSPCE,3,300.0,0.9979025229578722,0.007771387220127732,spce
208,MoSDeF,MC,cassandra,methaneUA,7,140.0,0.375551679835,0.004527566818796106,trappe-ua
209,MoSDeF,MC,gomc,benzeneUA,13,450.0,0.6991593008645,0.012225775080712183,benzene-ua
210,MoSDeF,MD,lammps-VU,benzeneUA,1,450.0,0.6974644651412983,0.014380810726784841,benzene-ua
211,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,2,372.0,0.5171278893347778,0.013286052200246786,trappe-ua
212,MoSDeF,MD,hoomd,ethanolAA,15,280.0,0.814460207688048,0.006685660107352804,oplsaa
213,MoSDeF,MC,cassandra,waterSPCE,7,320.0,0.9877806163475,0.007815804160769414,spce
214,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,6,372.0,0.5411927225394765,0.012600837863882379,trappe-ua
215,MoSDeF,MC,gomc,waterSPCE,11,320.0,0.9857354598689999,0.006802925624052288,spce
216,MoSDeF,MD,gromacs,ethanolAA,2,320.0,0.7742478936219591,0.010629512639657352,oplsaa
217,MoSDeF,MD,lammps-VU,benzeneUA,12,450.0,0.6972969616058982,0.01453985643428469,benzene-ua
218,MoSDeF,MC,mcccs,waterSPCE,2,320.0,0.9859633318271451,0.007754599514968956,spce
219,MoSDeF,MD,lammps-VU,benzeneUA,9,450.0,0.6977798215978352,0.014560433936351388,benzene-ua
220,MoSDeF,MD,hoomd,waterSPCE,0,280.0,1.006579916379694,0.007339336822003118,spce
221,MoSDeF,MC,cassandra,benzeneUA,0,450.0,0.6994948431933333,0.013602031521625322,benzene-ua
222,MoSDeF,MD,hoomd,ethanolAA,4,320.0,0.7721263352147012,0.007800083290089399,oplsaa
223,MoSDeF,MC,gomc,benzeneUA,5,450.0,0.6992561450223334,0.012288647962308582,benzene-ua
224,MoSDeF,MC,gomc,ethanolAA,0,300.0,0.7908200466058334,0.006947755793544675,oplsaa
225,MoSDeF,MD,hoomd,ethanolAA,13,300.0,0.7936723038027035,0.007263381716521119,oplsaa
226,MoSDeF,MC,mcccs,ethanolAA,5,320.0,0.7682683982367406,0.00853431560788916,oplsaa
227,MoSDeF,MC,gomc,ethanolAA,12,300.0,0.7895398526610834,0.007038187286239347,oplsaa
228,MoSDeF,MD,lammps-VU,ethanolAA,11,280.0,0.8156775792586238,0.0067158517861959826,oplsaa
229,MoSDeF,MD,hoomd,waterSPCE,5,280.0,1.0066607537260182,0.0073645682459001745,spce
230,MoSDeF,MC,gomc,methaneUA,5,140.0,0.37565626551066666,0.0037689509777983974,trappe-ua
231,MoSDeF,MC,cassandra,benzeneUA,4,450.0,0.6983458939075,0.013932506672254378,benzene-ua
232,MoSDeF,MD,lammps-VU,ethanolAA,3,280.0,0.8158456129075045,0.0068351125707692304,oplsaa
233,MoSDeF,MD,hoomd,waterSPCE,11,320.0,0.9862764291748551,0.007824978824878688,spce
234,MoSDeF,MC,cassandra,ethanolAA,8,280.0,0.8137915750191665,0.006589848354737021,oplsaa
235,MoSDeF,MD,gromacs,waterSPCE,11,300.0,0.9977111509582849,0.00777686876711902,spce
236,MoSDeF,MD,lammps-VU,waterSPCE,6,300.0,0.9980626729472769,0.007581503567281054,spce
237,MoSDeF,MC,mcccs,benzeneUA,6,450.0,0.6998218592792068,0.014019515576937657,benzene-ua
238,MoSDeF,MC,mcccs,ethanolAA,14,280.0,0.8130817453185692,0.00611903707042958,oplsaa
239,MoSDeF,MC,gomc,ethanolAA,10,320.0,0.7674580921323333,0.008298101928142856,oplsaa
240,MoSDeF,MD,gromacs,ethanolAA,0,300.0,0.795367829205155,0.009106411353974697,oplsaa
241,MoSDeF,MD,lammps-VU,waterSPCE,7,280.0,1.0065977640461443,0.007465172377926739,spce
242,MoSDeF,MC,mcccs,waterSPCE,15,320.0,0.9849350286595556,0.00740413734673408,spce
243,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,9,372.0,0.5319182260166619,0.020626776923027362,trappe-ua
244,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,1,372.0,0.5178758037559813,0.01320565967781467,trappe-ua
245,MoSDeF,MC,cassandra,ethanolAA,1,300.0,0.7920879047183335,0.007390358337742578,oplsaa
246,MoSDeF,MD,hoomd,ethanolAA,11,320.0,0.7722701289588596,0.007783161733245014,oplsaa
247,MoSDeF,MD,gromacs,methaneUA,8,140.0,0.37602750646770056,0.004451011646665771,trappe-ua
248,MoSDeF,MC,mcccs,ethanolAA,11,280.0,0.8103351870252613,0.0063836103821768376,oplsaa
249,MoSDeF,MC,mcccs,ethanolAA,1,280.0,0.812567647238162,0.006960061868376214,oplsaa
250,MoSDeF,MD,gromacs,ethanolAA,5,320.0,0.7738506109813194,0.011028415309447377,oplsaa
251,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,14,372.0,0.5416337608192416,0.012282728888811774,trappe-ua
252,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,14,372.0,0.5400491942365834,0.011347445275558884,trappe-ua
253,MoSDeF,MC,mcccs,ethanolAA,3,300.0,0.7926814767315709,0.007424676347072174,oplsaa
254,MoSDeF,MC,gomc,ethanolAA,12,320.0,0.7674759010094999,0.007396282535668162,oplsaa
